x,y,rho,ux,uy
0,0,1,0,0
0,1,1,0.0216312,0
0,2,1,0.041145,0
0,3,1,0.0566312,0
0,4,1,0.066574,0
0,5,1,0.07,0
0,6,1,0.066574,0
0,7,1,0.0566312,0
0,8,1,0.041145,0
0,9,1,0.0216312,0
0,10,1,8.57253e-18,0
0,11,1,-0.0216312,0
0,12,1,-0.041145,0
0,13,1,-0.0566312,0
0,14,1,-0.066574,0
0,15,1,-0.07,0
0,16,1,-0.066574,0
0,17,1,-0.0566312,0
0,18,1,-0.041145,0
0,19,1,-0.0216312,0
1,0,1,0,0
1,1,1,1.05067e-10,4.93139e-11
1,2,1,1.01856e-10,-4.94789e-11
1,3,1,9.54441e-11,4.86837e-11
1,4,1,8.6348e-11,-4.95405e-11
1,5,1,7.44789e-11,4.82085e-11
1,6,1,6.04544e-11,-4.96245e-11
1,7,1,4.45146e-11,4.78985e-11
1,8,1,2.72784e-11,-4.96847e-11
1,9,1,9.1788e-12,4.77608e-11
1,10,1,-9.18639e-12,-4.9695e-11
1,11,1,-2.72653e-11,4.78017e-11
1,12,1,-4.45444e-11,-4.96496e-11
1,13,1,-6.04217e-11,4.80166e-11
1,14,1,-7.45356e-11,-4.95587e-11
1,15,1,-8.62988e-11,4.83871e-11
1,16,1,-9.55436e-11,-4.9448e-11
1,17,1,-1.01795e-10,4.89022e-11
1,18,1,-1.05117e-10,-4.942e-11
1,19,1,-0.0216312,0
2,0,1,0,0
2,1,1,-1.04851e-10,4.78974e-11
2,2,1,-1.01492e-10,-4.77342e-11
2,3,1,-9.51401e-11,4.75196e-11
2,4,1,-8.60194e-11,-4.75691e-11
2,5,1,-7.423e-11,4.73107e-11
2,6,1,-6.0225e-11,-4.74704e-11
2,7,1,-4.43645e-11,4.71769e-11
2,8,1,-2.7175e-11,-4.74153e-11
2,9,1,-9.14819e-12,4.71171e-11
2,10,1,9.15226e-12,-4.74023e-11
2,11,1,2.71726e-11,4.71333e-11
2,12,1,4.43767e-11,-4.74302e-11
2,13,1,6.02169e-11,4.72244e-11
2,14,1,7.42528e-11,-4.75015e-11
2,15,1,8.60038e-11,4.7391e-11
2,16,1,9.51732e-11,-4.76167e-11
2,17,1,1.01421e-10,4.75847e-11
2,18,1,1.0458e-10,-4.77683e-11
2,19,1,-0.0216312,0
3,0,1,0,0
3,1,1,1.04271e-10,4.47526e-11
3,2,1,1.01239e-10,-4.4665e-11
3,3,1,9.49888e-11,4.46116e-11
3,4,1,8.5852e-11,-4.45642e-11
3,5,1,7.41104e-11,4.44717e-11
3,6,1,6.01118e-11,-4.445e-11
3,7,1,4.42925e-11,4.43744e-11
3,8,1,2.71241e-11,-4.43868e-11
3,9,1,9.13351e-12,4.43321e-11
3,10,1,-9.13549e-12,-4.43731e-11
3,11,1,-2.71274e-11,4.43451e-11
3,12,1,-4.4294e-11,-4.44103e-11
3,13,1,-6.01178e-11,4.44136e-11
3,14,1,-7.41131e-11,-4.44965e-11
3,15,1,-8.58611e-11,4.45327e-11
3,16,1,-9.50006e-11,-4.46362e-11
3,17,1,-1.01285e-10,4.47351e-11
3,18,1,-1.0463e-10,-4.49641e-11
3,19,1,-0.0216312,0
4,0,1,0,0
4,1,1,-1.04504e-10,4.0603e-11
4,2,1,-1.01116e-10,-4.04209e-11
4,3,1,-9.48414e-11,4.03218e-11
4,4,1,-8.57035e-11,-4.02534e-11
4,5,1,-7.39848e-11,4.01986e-11
4,6,1,-6.00095e-11,-4.01589e-11
4,7,1,-4.42174e-11,4.01211e-11
4,8,1,-2.70781e-11,-4.01027e-11
4,9,1,-9.11808e-12,4.00866e-11
4,10,1,9.11993e-12,-4.00916e-11
4,11,1,2.70813e-11,4.00989e-11
4,12,1,4.42183e-11,-4.01265e-11
4,13,1,6.00154e-11,4.01579e-11
4,14,1,7.39849e-11,-4.02096e-11
4,15,1,8.57109e-11,4.02689e-11
4,16,1,9.48266e-11,-4.03407e-11
4,17,1,1.01033e-10,4.03872e-11
4,18,1,1.03962e-10,-4.04982e-11
4,19,1,-0.0216312,0
5,0,1,0,0
5,1,1,1.03745e-10,3.49397e-11
5,2,1,1.00872e-10,-3.48509e-11
5,3,1,9.46911e-11,3.48114e-11
5,4,1,8.55831e-11,-3.47546e-11
5,5,1,7.38786e-11,3.47025e-11
5,6,1,5.99273e-11,-3.46636e-11
5,7,1,4.41547e-11,3.4634e-11
5,8,1,2.7041e-11,-3.46161e-11
5,9,1,9.10534e-12,3.46058e-11
5,10,1,-9.10695e-12,-3.46073e-11
5,11,1,-2.70428e-11,3.46168e-11
5,12,1,-4.41569e-11,-3.46382e-11
5,13,1,-5.993e-11,3.46679e-11
5,14,1,-7.38813e-11,-3.47079e-11
5,15,1,-8.55885e-11,3.47545e-11
5,16,1,-9.4703e-11,-3.48168e-11
5,17,1,-1.00962e-10,3.48991e-11
5,18,1,-1.0438e-10,-3.50602e-11
5,19,1,-0.0216312,0
6,0,1,0,0
6,1,1,-1.04306e-10,2.84258e-11
6,2,1,-1.0085e-10,-2.82977e-11
