x,y,rho,ux,uy
0,0,1,0,0
0,1,1,0.0216312,0
0,2,1,0.041145,0
0,3,1,0.0566312,0
0,4,1,0.066574,0
0,5,1,0.07,0
0,6,1,0.066574,0
0,7,1,0.0566312,0
0,8,1,0.041145,0
0,9,1,0.0216312,0
0,10,1,8.57253e-18,0
0,11,1,-0.0216312,0
0,12,1,-0.041145,0
0,13,1,-0.0566312,0
0,14,1,-0.066574,0
0,15,1,-0.07,0
0,16,1,-0.066574,0
0,17,1,-0.0566312,0
0,18,1,-0.041145,0
0,19,1,-0.0216312,0
1,0,1,0,0
1,1,1,9.34669e-11,4.38696e-11
1,2,1,9.06107e-11,-4.40162e-11
1,3,1,8.49067e-11,4.33089e-11
1,4,1,7.6815e-11,-4.40712e-11
1,5,1,6.62563e-11,4.28862e-11
1,6,1,5.378e-11,-4.41458e-11
1,7,1,3.95999e-11,4.26103e-11
1,8,1,2.42668e-11,-4.41993e-11
1,9,1,8.16545e-12,4.2488e-11
1,10,1,-8.17219e-12,-4.42084e-11
1,11,1,-2.42552e-11,4.25243e-11
1,12,1,-3.96266e-11,-4.41682e-11
1,13,1,-5.37509e-11,4.27155e-11
1,14,1,-6.63068e-11,-4.40872e-11
1,15,1,-7.67713e-11,4.30449e-11
1,16,1,-8.49953e-11,-4.39888e-11
1,17,1,-9.05569e-11,4.35032e-11
1,18,1,-9.35114e-11,-4.39638e-11
1,19,1,-0.0216312,0
2,0,1,0,0
2,1,1,-9.32753e-11,4.26094e-11
2,2,1,-9.02866e-11,-4.24641e-11
2,3,1,-8.46363e-11,4.22733e-11
2,4,1,-7.65225e-11,-4.23173e-11
2,5,1,-6.60346e-11,4.20874e-11
2,6,1,-5.35759e-11,-4.22296e-11
2,7,1,-3.94665e-11,4.19684e-11
2,8,1,-2.41747e-11,-4.21805e-11
2,9,1,-8.13813e-12,4.19153e-11
2,10,1,8.14177e-12,-4.21689e-11
2,11,1,2.41726e-11,4.19297e-11
2,12,1,3.94773e-11,-4.21937e-11
2,13,1,5.35687e-11,4.20106e-11
2,14,1,6.6055e-11,-4.22572e-11
2,15,1,7.65085e-11,4.21587e-11
2,16,1,8.46657e-11,-4.23597e-11
2,17,1,9.02243e-11,4.23311e-11
2,18,1,9.30345e-11,-4.24944e-11
2,19,1,-0.0216312,0
3,0,1,0,0
3,1,1,9.27594e-11,3.98118e-11
3,2,1,9.00624e-11,-3.97338e-11
3,3,1,8.45018e-11,3.96863e-11
3,4,1,7.63737e-11,-3.96442e-11
3,5,1,6.59284e-11,3.95618e-11
3,6,1,5.34753e-11,-3.95426e-11
3,7,1,3.94025e-11,3.94753e-11
3,8,1,2.41296e-11,-3.94863e-11
3,9,1,8.12519e-12,3.94377e-11
3,10,1,-8.12688e-12,-3.94742e-11
3,11,1,-2.41325e-11,3.94493e-11
3,12,1,-3.94039e-11,-3.95073e-11
3,13,1,-5.34807e-11,3.95102e-11
3,14,1,-6.59309e-11,-3.9584e-11
3,15,1,-7.63819e-11,3.96161e-11
3,16,1,-8.45122e-11,-3.97082e-11
3,17,1,-9.01032e-11,3.97962e-11
3,18,1,-9.30789e-11,-3.99998e-11
3,19,1,-0.0216312,0
4,0,1,0,0
4,1,1,-9.29665e-11,3.61203e-11
4,2,1,-8.99528e-11,-3.59584e-11
4,3,1,-8.43706e-11,3.58701e-11
4,4,1,-7.62416e-11,-3.58093e-11
4,5,1,-6.58167e-11,3.57605e-11
4,6,1,-5.33842e-11,-3.57252e-11
4,7,1,-3.93356e-11,3.56916e-11
4,8,1,-2.40885e-11,-3.56753e-11
4,9,1,-8.11137e-12,3.56609e-11
4,10,1,8.11304e-12,-3.56654e-11
4,11,1,2.40915e-11,3.56717e-11
4,12,1,3.93364e-11,-3.56965e-11
4,13,1,5.33894e-11,3.57242e-11
4,14,1,6.58167e-11,-3.57705e-11
4,15,1,7.62481e-11,3.5823e-11
4,16,1,8.43575e-11,-3.58869e-11
4,17,1,8.98785e-11,3.59284e-11
4,18,1,9.24846e-11,-3.6027e-11
4,19,1,-0.0216312,0
5,0,1,0,0
5,1,1,9.22916e-11,3.10822e-11
5,2,1,8.97358e-11,-3.10034e-11
5,3,1,8.42369e-11,3.09681e-11
5,4,1,7.61345e-11,-3.09176e-11
5,5,1,6.57221e-11,3.08712e-11
5,6,1,5.33111e-11,-3.08366e-11
5,7,1,3.928e-11,3.08102e-11
5,8,1,2.40556e-11,-3.07944e-11
5,9,1,8.1001e-12,3.07851e-11
5,10,1,-8.10151e-12,-3.07866e-11
5,11,1,-2.40571e-11,3.07949e-11
5,12,1,-3.92819e-11,-3.08142e-11
5,13,1,-5.33135e-11,3.08404e-11
5,14,1,-6.57245e-11,-3.08761e-11
5,15,1,-7.61392e-11,3.09175e-11
5,16,1,-8.42475e-11,-3.09728e-11
5,17,1,-8.98157e-11,3.10461e-11
5,18,1,-9.2856e-11,-3.11894e-11
5,19,1,-0.0216312,0
6,0,1,0,0
6,1,1,-9.27903e-11,2.52875e-11
6,2,1,-8.97159e-11,-2.51737e-11
