x,y,rho,ux,uy
0,0,1,0,0
0,1,1,0.0216312,0
0,2,1,0.041145,0
0,3,1,0.0566312,0
0,4,1,0.066574,0
0,5,1,0.07,0
0,6,1,0.066574,0
0,7,1,0.0566312,0
0,8,1,0.041145,0
0,9,1,0.0216312,0
0,10,1,8.57253e-18,0
0,11,1,-0.0216312,0
0,12,1,-0.041145,0
0,13,1,-0.0566312,0
0,14,1,-0.066574,0
0,15,1,-0.07,0
0,16,1,-0.066574,0
0,17,1,-0.0566312,0
0,18,1,-0.041145,0
0,19,1,-0.0216312,0
1,0,1,0,0
1,1,1,6.77547e-11,3.18013e-11
1,2,1,6.56842e-11,-3.19076e-11
1,3,1,6.15493e-11,3.13949e-11
1,4,1,5.56835e-11,-3.19474e-11
1,5,1,4.80295e-11,3.10884e-11
1,6,1,3.89854e-11,-3.20015e-11
1,7,1,2.87062e-11,3.08885e-11
1,8,1,1.75911e-11,-3.20404e-11
1,9,1,5.91916e-12,3.07998e-11
1,10,1,-5.92409e-12,-3.2047e-11
1,11,1,-1.75828e-11,3.08261e-11
1,12,1,-2.87256e-11,-3.20177e-11
1,13,1,-3.89644e-11,3.09648e-11
1,14,1,-4.80663e-11,-3.19591e-11
1,15,1,-5.5652e-11,3.12035e-11
1,16,1,-6.16135e-11,-3.18879e-11
1,17,1,-6.56452e-11,3.15358e-11
1,18,1,-6.7787e-11,-3.18697e-11
1,19,1,-0.0216312,0
2,0,1,0,0
2,1,1,-6.76158e-11,3.08878e-11
2,2,1,-6.54493e-11,-3.07824e-11
2,3,1,-6.13534e-11,3.06443e-11
2,4,1,-5.54716e-11,-3.0676e-11
2,5,1,-4.78689e-11,3.05095e-11
2,6,1,-3.88375e-11,-3.06125e-11
2,7,1,-2.86095e-11,3.04231e-11
2,8,1,-1.75244e-11,-3.05769e-11
2,9,1,-5.89938e-12,3.03847e-11
2,10,1,5.90209e-12,-3.05685e-11
2,11,1,1.75228e-11,3.0395e-11
2,12,1,2.86172e-11,-3.05864e-11
2,13,1,3.88322e-11,3.04538e-11
2,14,1,4.78835e-11,-3.06325e-11
2,15,1,5.54614e-11,3.05611e-11
2,16,1,6.13747e-11,-3.07069e-11
2,17,1,6.54041e-11,3.06862e-11
2,18,1,6.74412e-11,-3.08045e-11
2,19,1,-0.0216312,0
3,0,1,0,0
3,1,1,6.72418e-11,2.88598e-11
3,2,1,6.52868e-11,-2.88032e-11
3,3,1,6.12558e-11,2.8769e-11
3,4,1,5.53638e-11,-2.87382e-11
3,5,1,4.77918e-11,2.86787e-11
3,6,1,3.87645e-11,-2.86647e-11
3,7,1,2.8563e-11,2.86159e-11
3,8,1,1.74916e-11,-2.86238e-11
3,9,1,5.88993e-12,2.85887e-11
3,10,1,-5.89134e-12,-2.86151e-11
3,11,1,-1.74939e-11,2.85969e-11
3,12,1,-2.85642e-11,-2.86391e-11
3,13,1,-3.87686e-11,2.86412e-11
3,14,1,-4.77938e-11,-2.86946e-11
3,15,1,-5.53697e-11,2.8718e-11
3,16,1,-6.12635e-11,-2.87848e-11
3,17,1,-6.53164e-11,2.88485e-11
3,18,1,-6.74735e-11,-2.89962e-11
3,19,1,-0.0216312,0
4,0,1,0,0
4,1,1,-6.7392e-11,2.61838e-11
4,2,1,-6.52073e-11,-2.60663e-11
4,3,1,-6.11608e-11,2.60025e-11
4,4,1,-5.5268e-11,-2.59584e-11
4,5,1,-4.77109e-11,2.59231e-11
4,6,1,-3.86986e-11,-2.58974e-11
4,7,1,-2.85146e-11,2.58731e-11
4,8,1,-1.74619e-11,-2.58611e-11
4,9,1,-5.88002e-12,2.58509e-11
4,10,1,5.88112e-12,-2.5854e-11
4,11,1,1.7464e-11,2.58587e-11
4,12,1,2.85152e-11,-2.58766e-11
4,13,1,3.87023e-11,2.58968e-11
4,14,1,4.77109e-11,-2.59302e-11
4,15,1,5.52727e-11,2.59684e-11
4,16,1,6.11511e-11,-2.60148e-11
4,17,1,6.51533e-11,2.60447e-11
4,18,1,6.70426e-11,-2.61162e-11
4,19,1,-0.0216312,0
5,0,1,0,0
5,1,1,6.69027e-11,2.25317e-11
5,2,1,6.50499e-11,-2.24744e-11
5,3,1,6.10637e-11,2.24491e-11
5,4,1,5.51902e-11,-2.24123e-11
5,5,1,4.76422e-11,2.23788e-11
5,6,1,3.86455e-11,-2.23536e-11
5,7,1,2.84742e-11,2.23346e-11
5,8,1,1.7438e-11,-2.2323e-11
5,9,1,5.87172e-12,2.23164e-11
5,10,1,-5.87294e-12,-2.23173e-11
5,11,1,-1.74393e-11,2.23235e-11
5,12,1,-2.84757e-11,-2.23374e-11
5,13,1,-3.86474e-11,2.23564e-11
5,14,1,-4.76441e-11,-2.23823e-11
5,15,1,-5.51938e-11,2.24123e-11
5,16,1,-6.10715e-11,-2.24525e-11
5,17,1,-6.51079e-11,2.25055e-11
5,18,1,-6.73119e-11,-2.26095e-11
5,19,1,-0.0216312,0
6,0,1,0,0
6,1,1,-6.72642e-11,1.8331e-11
6,2,1,-6.50356e-11,-1.82485e-11
