x,y,rho,ux,uy
0,0,1,0,0
0,1,1,0.0216312,0
0,2,1,0.041145,0
0,3,1,0.0566312,0
0,4,1,0.066574,0
0,5,1,0.07,0
0,6,1,0.066574,0
0,7,1,0.0566312,0
0,8,1,0.041145,0
0,9,1,0.0216312,0
0,10,1,8.57253e-18,0
0,11,1,-0.0216312,0
0,12,1,-0.041145,0
0,13,1,-0.0566312,0
0,14,1,-0.066574,0
0,15,1,-0.07,0
0,16,1,-0.066574,0
0,17,1,-0.0566312,0
0,18,1,-0.041145,0
0,19,1,-0.0216312,0
1,0,1,0,0
1,1,1,8.31479e-11,3.90262e-11
1,2,1,8.06069e-11,-3.91567e-11
1,3,1,7.55327e-11,3.85275e-11
1,4,1,6.83343e-11,-3.92055e-11
1,5,1,5.89414e-11,3.81514e-11
1,6,1,4.78426e-11,-3.9272e-11
1,7,1,3.5228e-11,3.79061e-11
1,8,1,2.15876e-11,-3.93196e-11
1,9,1,7.26386e-12,3.77971e-11
1,10,1,-7.27008e-12,-3.93278e-11
1,11,1,-2.15773e-11,3.78294e-11
1,12,1,-3.52517e-11,-3.92919e-11
1,13,1,-4.78166e-11,3.79995e-11
1,14,1,-5.89863e-11,-3.92199e-11
1,15,1,-6.82955e-11,3.82926e-11
1,16,1,-7.56115e-11,-3.91324e-11
1,17,1,-8.05591e-11,3.87003e-11
1,18,1,-8.31875e-11,-3.91101e-11
1,19,1,-0.0216312,0
2,0,1,0,0
2,1,1,-8.29775e-11,3.79051e-11
2,2,1,-8.03187e-11,-3.7776e-11
2,3,1,-7.52923e-11,3.76062e-11
2,4,1,-6.80743e-11,-3.76454e-11
2,5,1,-5.87443e-11,3.74408e-11
2,6,1,-4.7661e-11,-3.75674e-11
2,7,1,-3.51093e-11,3.73349e-11
2,8,1,-2.15058e-11,-3.75236e-11
2,9,1,-7.2397e-12,3.72877e-11
2,10,1,7.24295e-12,-3.75134e-11
2,11,1,2.15039e-11,3.73004e-11
2,12,1,3.51189e-11,-3.75354e-11
2,13,1,4.76546e-11,3.73725e-11
2,14,1,5.87623e-11,-3.75919e-11
2,15,1,6.80618e-11,3.75042e-11
2,16,1,7.53184e-11,-3.76831e-11
2,17,1,8.02632e-11,3.76576e-11
2,18,1,8.27632e-11,-3.78029e-11
2,19,1,-0.0216312,0
3,0,1,0,0
3,1,1,8.25184e-11,3.54164e-11
3,2,1,8.01192e-11,-3.5347e-11
3,3,1,7.51725e-11,3.53048e-11
3,4,1,6.79418e-11,-3.52674e-11
3,5,1,5.86497e-11,3.5194e-11
3,6,1,4.75714e-11,-3.51771e-11
3,7,1,3.50523e-11,3.5117e-11
3,8,1,2.14655e-11,-3.51269e-11
3,9,1,7.2281e-12,3.50836e-11
3,10,1,-7.22971e-12,-3.51162e-11
3,11,1,-2.14683e-11,3.50939e-11
3,12,1,-3.50536e-11,-3.51456e-11
3,13,1,-4.75763e-11,3.5148e-11
3,14,1,-5.86519e-11,-3.52138e-11
3,15,1,-6.79491e-11,3.52423e-11
3,16,1,-7.51818e-11,-3.53243e-11
3,17,1,-8.01555e-11,3.54026e-11
3,18,1,-8.28027e-11,-3.55838e-11
3,19,1,-0.0216312,0
4,0,1,0,0
4,1,1,-8.27027e-11,3.21326e-11
4,2,1,-8.00217e-11,-3.19884e-11
4,3,1,-7.50558e-11,3.191e-11
4,4,1,-6.78242e-11,-3.18559e-11
4,5,1,-5.85503e-11,3.18123e-11
4,6,1,-4.74905e-11,-3.17811e-11
4,7,1,-3.49929e-11,3.1751e-11
4,8,1,-2.14291e-11,-3.17366e-11
4,9,1,-7.21587e-12,3.17238e-11
4,10,1,7.2173e-12,-3.17278e-11
4,11,1,2.14316e-11,3.17335e-11
4,12,1,3.49935e-11,-3.17556e-11
4,13,1,4.74951e-11,3.17801e-11
4,14,1,5.85503e-11,-3.18212e-11
4,15,1,6.78301e-11,3.1868e-11
4,16,1,7.50441e-11,-3.1925e-11
4,17,1,7.99555e-11,3.19618e-11
4,18,1,8.2274e-11,-3.20495e-11
4,19,1,-0.0216312,0
5,0,1,0,0
5,1,1,8.21023e-11,2.76506e-11
5,2,1,7.98287e-11,-2.75804e-11
5,3,1,7.49369e-11,2.75492e-11
5,4,1,6.7729e-11,-2.75043e-11
5,5,1,5.84662e-11,2.74628e-11
5,6,1,4.74254e-11,-2.74323e-11
5,7,1,3.49433e-11,2.74087e-11
5,8,1,2.13998e-11,-2.73946e-11
5,9,1,7.20576e-12,2.73863e-11
5,10,1,-7.20719e-12,-2.73877e-11
5,11,1,-2.14013e-11,2.7395e-11
5,12,1,-3.49452e-11,-2.74122e-11
5,13,1,-4.74277e-11,2.74355e-11
5,14,1,-5.84684e-11,-2.74673e-11
5,15,1,-6.77333e-11,2.7504e-11
5,16,1,-7.49463e-11,-2.75534e-11
5,17,1,-7.98997e-11,2.76185e-11
5,18,1,-8.26044e-11,-2.7746e-11
5,19,1,-0.0216312,0
6,0,1,0,0
6,1,1,-8.2546e-11,2.24957e-11
6,2,1,-7.98111e-11,-2.23943e-11
