x,y,rho,ux,uy
0,0,1,1.56113e-06,-1.35308e-16
0,1,1,1.56106e-06,3.16963e-09
0,2,1,1.56089e-06,6.029e-09
0,3,1,1.56061e-06,8.2982e-09
0,4,1,1.56026e-06,9.75512e-09
0,5,1,1.55987e-06,1.02571e-08
0,6,1,1.55948e-06,9.75512e-09
0,7,1,1.55913e-06,8.2982e-09
0,8,1,1.55886e-06,6.029e-09
0,9,1,1.55868e-06,3.16963e-09
0,10,1,1.55862e-06,-4.85723e-17
0,11,1,1.55868e-06,-3.16963e-09
0,12,1,1.55886e-06,-6.029e-09
0,13,1,1.55913e-06,-8.2982e-09
0,14,1,1.55948e-06,-9.75512e-09
0,15,1,1.55987e-06,-1.02571e-08
0,16,1,1.56026e-06,-9.75512e-09
0,17,1,1.56061e-06,-8.2982e-09
0,18,1,1.56089e-06,-6.029e-09
0,19,1,1.56106e-06,-3.16963e-09
1,0,1,1.48472e-06,-1.21431e-16
1,1,1,1.48466e-06,3.04988e-09
1,2,1,1.4845e-06,5.80121e-09
1,3,1,1.48423e-06,7.98469e-09
1,4,1,1.4839e-06,9.38656e-09
1,5,1,1.48353e-06,9.86962e-09
1,6,1,1.48316e-06,9.38656e-09
1,7,1,1.48283e-06,7.98469e-09
1,8,1,1.48257e-06,5.80122e-09
1,9,1,1.4824e-06,3.04988e-09
1,10,1,1.48234e-06,6.9389e-18
1,11,1,1.4824e-06,-3.04988e-09
1,12,1,1.48257e-06,-5.80122e-09
1,13,1,1.48283e-06,-7.98469e-09
1,14,1,1.48316e-06,-9.38656e-09
1,15,1,1.48353e-06,-9.86962e-09
1,16,1,1.4839e-06,-9.38656e-09
1,17,1,1.48423e-06,-7.98469e-09
1,18,1,1.4845e-06,-5.80121e-09
1,19,1,1.48466e-06,-3.04988e-09
2,0,0.999999,1.26298e-06,-1.38778e-16
2,1,0.999999,1.26293e-06,2.94185e-09
2,2,0.999999,1.26279e-06,5.59572e-09
2,3,0.999999,1.26257e-06,7.70185e-09
2,4,0.999999,1.26228e-06,9.05407e-09
2,5,0.999999,1.26197e-06,9.52002e-09
2,6,0.999999,1.26166e-06,9.05408e-09
2,7,0.999999,1.26137e-06,7.70186e-09
2,8,0.999999,1.26115e-06,5.59573e-09
2,9,0.999999,1.26101e-06,2.94185e-09
2,10,0.999999,1.26096e-06,1.04083e-16
2,11,0.999999,1.26101e-06,-2.94185e-09
2,12,0.999999,1.26115e-06,-5.59573e-09
2,13,0.999999,1.26137e-06,-7.70186e-09
2,14,0.999999,1.26166e-06,-9.05408e-09
2,15,0.999999,1.26197e-06,-9.52002e-09
2,16,0.999999,1.26228e-06,-9.05407e-09
2,17,0.999999,1.26257e-06,-7.70185e-09
2,18,0.999999,1.26279e-06,-5.59572e-09
2,19,0.999999,1.26293e-06,-2.94185e-09
3,0,0.999999,9.17614e-07,-4.16334e-17
3,1,0.999999,9.17578e-07,2.85611e-09
3,2,0.999999,9.17473e-07,5.43265e-09
3,3,0.999999,9.1731e-07,7.4774e-09
