x,y,rho,ux,uy
0,0,1,0,0
0,1,1,0.0216312,0
0,2,1,0.041145,0
0,3,1,0.0566312,0
0,4,1,0.066574,0
0,5,1,0.07,0
0,6,1,0.066574,0
0,7,1,0.0566312,0
0,8,1,0.041145,0
0,9,1,0.0216312,0
0,10,1,8.57253e-18,0
0,11,1,-0.0216312,0
0,12,1,-0.041145,0
0,13,1,-0.0566312,0
0,14,1,-0.066574,0
0,15,1,-0.07,0
0,16,1,-0.066574,0
0,17,1,-0.0566312,0
0,18,1,-0.041145,0
0,19,1,-0.0216312,0
1,0,1,0,0
1,1,1,5.56497e-10,2.61196e-10
1,2,1,5.39491e-10,-2.62069e-10
1,3,1,5.0553e-10,2.57858e-10
1,4,1,4.57352e-10,-2.62396e-10
1,5,1,3.94486e-10,2.55341e-10
1,6,1,3.20203e-10,-2.62841e-10
1,7,1,2.35776e-10,2.53699e-10
1,8,1,1.44483e-10,-2.6316e-10
1,9,1,4.86164e-11,2.5297e-10
1,10,1,-4.86567e-11,-2.63214e-10
1,11,1,-1.44414e-10,2.53186e-10
1,12,1,-2.35934e-10,-2.62974e-10
1,13,1,-3.20029e-10,2.54325e-10
1,14,1,-3.94786e-10,-2.62492e-10
1,15,1,-4.57091e-10,2.56287e-10
1,16,1,-5.06056e-10,-2.61907e-10
1,17,1,-5.3917e-10,2.59015e-10
1,18,1,-5.56761e-10,-2.61758e-10
1,19,1,-0.0216312,0
2,0,1,0,0
2,1,1,-5.55356e-10,2.53693e-10
2,2,1,-5.37561e-10,-2.52828e-10
2,3,1,-5.0392e-10,2.51692e-10
2,4,1,-4.55611e-10,-2.51954e-10
2,5,1,-3.93167e-10,2.50586e-10
2,6,1,-3.18989e-10,-2.51432e-10
2,7,1,-2.34982e-10,2.49877e-10
2,8,1,-1.43936e-10,-2.51139e-10
2,9,1,-4.84545e-11,2.49561e-10
2,10,1,4.84755e-11,-2.51071e-10
2,11,1,1.43922e-10,2.49646e-10
2,12,1,2.35045e-10,-2.51218e-10
2,13,1,3.18944e-10,2.50128e-10
2,14,1,3.93287e-10,-2.51596e-10
2,15,1,4.55527e-10,2.5101e-10
2,16,1,5.04094e-10,-2.52207e-10
2,17,1,5.37189e-10,2.52037e-10
2,18,1,5.53921e-10,-2.53009e-10
2,19,1,-0.0216312,0
3,0,1,0,0
3,1,1,5.52284e-10,2.37037e-10
3,2,1,5.36226e-10,-2.36572e-10
3,3,1,5.03119e-10,2.3629e-10
3,4,1,4.54725e-10,-2.36039e-10
3,5,1,3.92534e-10,2.35548e-10
3,6,1,3.18389e-10,-2.35434e-10
3,7,1,2.346e-10,2.35033e-10
3,8,1,1.43666e-10,-2.35098e-10
3,9,1,4.83769e-11,2.3481e-10
3,10,1,-4.83871e-11,-2.35027e-10
3,11,1,-1.43684e-10,2.34878e-10
3,12,1,-2.34608e-10,-2.35223e-10
3,13,1,-3.18421e-10,2.35241e-10
3,14,1,-3.92548e-10,-2.3568e-10
3,15,1,-4.54773e-10,2.35871e-10
3,16,1,-5.03181e-10,-2.3642e-10
3,17,1,-5.36469e-10,2.36944e-10
3,18,1,-5.54186e-10,-2.38157e-10
3,19,1,-0.0216312,0
4,0,1,0,0
4,1,1,-5.53518e-10,2.15058e-10
4,2,1,-5.35574e-10,-2.14093e-10
4,3,1,-5.02338e-10,2.13568e-10
4,4,1,-4.53938e-10,-2.13206e-10
4,5,1,-3.91869e-10,2.12915e-10
4,6,1,-3.17847e-10,-2.12705e-10
4,7,1,-2.34202e-10,2.12505e-10
4,8,1,-1.43422e-10,-2.12407e-10
4,9,1,-4.82955e-11,2.12323e-10
4,10,1,4.83037e-11,-2.12349e-10
4,11,1,1.43438e-10,2.12387e-10
4,12,1,2.34206e-10,-2.12534e-10
4,13,1,3.17877e-10,2.127e-10
4,14,1,3.91868e-10,-2.12975e-10
4,15,1,4.53976e-10,2.13288e-10
4,16,1,5.02259e-10,-2.13669e-10
4,17,1,5.3513e-10,2.13915e-10
4,18,1,5.50648e-10,-2.14502e-10
4,19,1,-0.0216312,0
5,0,1,0,0
5,1,1,5.49499e-10,1.85061e-10
5,2,1,5.34282e-10,-1.84591e-10
5,3,1,5.01542e-10,1.84382e-10
5,4,1,4.533e-10,-1.84081e-10
5,5,1,3.91306e-10,1.83805e-10
5,6,1,3.17411e-10,-1.83599e-10
5,7,1,2.3387e-10,1.83442e-10
5,8,1,1.43225e-10,-1.83347e-10
5,9,1,4.8227e-11,1.83293e-10
5,10,1,-4.82366e-11,-1.83301e-10
5,11,1,-1.43236e-10,1.83351e-10
5,12,1,-2.33882e-10,-1.83465e-10
5,13,1,-3.17426e-10,1.83621e-10
5,14,1,-3.9132e-10,-1.83834e-10
5,15,1,-4.53329e-10,1.8408e-10
5,16,1,-5.01605e-10,-1.84411e-10
5,17,1,-5.34757e-10,1.84846e-10
5,18,1,-5.52859e-10,-1.857e-10
5,19,1,-0.0216312,0
6,0,1,0,0
6,1,1,-5.52469e-10,1.5056e-10
6,2,1,-5.34164e-10,-1.49882e-10
