x,y,rho,ux,uy
0,0,1,0,0
0,1,1,0.0216312,0
0,2,1,0.041145,0
0,3,1,0.0566312,0
0,4,1,0.066574,0
0,5,1,0.07,0
0,6,1,0.066574,0
0,7,1,0.0566312,0
0,8,1,0.041145,0
0,9,1,0.0216312,0
0,10,1,8.57253e-18,0
0,11,1,-0.0216312,0
0,12,1,-0.041145,0
0,13,1,-0.0566312,0
0,14,1,-0.066574,0
0,15,1,-0.07,0
0,16,1,-0.066574,0
0,17,1,-0.0566312,0
0,18,1,-0.041145,0
0,19,1,-0.0216312,0
1,0,1,0,0
1,1,1,6.58018e-11,3.08847e-11
1,2,1,6.3791e-11,-3.09879e-11
1,3,1,5.97754e-11,3.049e-11
1,4,1,5.40787e-11,-3.10265e-11
1,5,1,4.66452e-11,3.01924e-11
1,6,1,3.78617e-11,-3.10792e-11
1,7,1,2.78788e-11,2.99982e-11
1,8,1,1.70841e-11,-3.11169e-11
1,9,1,5.7485e-12,2.99121e-11
1,10,1,-5.75335e-12,-3.11233e-11
1,11,1,-1.70759e-11,2.99376e-11
1,12,1,-2.78975e-11,-3.10949e-11
1,13,1,-3.78413e-11,3.00722e-11
1,14,1,-4.66807e-11,-3.10379e-11
1,15,1,-5.40479e-11,3.03042e-11
1,16,1,-5.98376e-11,-3.09687e-11
1,17,1,-6.37531e-11,3.06268e-11
1,18,1,-6.58332e-11,-3.09511e-11
1,19,1,-0.0216312,0
2,0,1,0,0
2,1,1,-6.56669e-11,2.99975e-11
2,2,1,-6.35627e-11,-2.98952e-11
2,3,1,-5.95849e-11,2.9761e-11
2,4,1,-5.38727e-11,-2.97918e-11
2,5,1,-4.64891e-11,2.963e-11
2,6,1,-3.7718e-11,-2.97302e-11
2,7,1,-2.77849e-11,2.95462e-11
2,8,1,-1.70193e-11,-2.96955e-11
2,9,1,-5.72933e-12,2.9509e-11
2,10,1,5.73199e-12,-2.96874e-11
2,11,1,1.70178e-11,2.9519e-11
2,12,1,2.77925e-11,-2.97049e-11
2,13,1,3.7713e-11,2.9576e-11
2,14,1,4.65035e-11,-2.97495e-11
2,15,1,5.38629e-11,2.96803e-11
2,16,1,5.96056e-11,-2.98218e-11
2,17,1,6.35189e-11,2.98016e-11
2,18,1,6.54974e-11,-2.99166e-11
2,19,1,-0.0216312,0
3,0,1,0,0
3,1,1,6.53036e-11,2.80279e-11
3,2,1,6.3405e-11,-2.79731e-11
3,3,1,5.94903e-11,2.79397e-11
3,4,1,5.37681e-11,-2.79099e-11
3,5,1,4.64145e-11,2.7852e-11
3,6,1,3.76473e-11,-2.78385e-11
3,7,1,2.77399e-11,2.7791e-11
3,8,1,1.69875e-11,-2.77987e-11
3,9,1,5.72016e-12,2.77648e-11
3,10,1,-5.72152e-12,-2.77902e-11
3,11,1,-1.69897e-11,2.77728e-11
3,12,1,-2.77408e-11,-2.78136e-11
3,13,1,-3.7651e-11,2.78157e-11
3,14,1,-4.64161e-11,-2.78676e-11
3,15,1,-5.37737e-11,2.78902e-11
3,16,1,-5.94976e-11,-2.79551e-11
3,17,1,-6.34337e-11,2.8017e-11
3,18,1,-6.55287e-11,-2.81605e-11
3,19,1,-0.0216312,0
4,0,1,0,0
4,1,1,-6.54496e-11,2.54292e-11
4,2,1,-6.33278e-11,-2.5315e-11
4,3,1,-5.93978e-11,2.5253e-11
4,4,1,-5.36748e-11,-2.52101e-11
4,5,1,-4.63356e-11,2.51758e-11
4,6,1,-3.75831e-11,-2.51511e-11
4,7,1,-2.76927e-11,2.51273e-11
4,8,1,-1.69586e-11,-2.51157e-11
4,9,1,-5.71053e-12,2.51058e-11
4,10,1,5.71162e-12,-2.51088e-11
4,11,1,1.69606e-11,2.51134e-11
4,12,1,2.76933e-11,-2.51307e-11
4,13,1,3.75867e-11,2.51504e-11
4,14,1,4.63358e-11,-2.51828e-11
4,15,1,5.36796e-11,2.52199e-11
4,16,1,5.93886e-11,-2.52649e-11
4,17,1,6.32754e-11,2.5294e-11
4,18,1,6.51103e-11,-2.53635e-11
4,19,1,-0.0216312,0
5,0,1,0,0
5,1,1,6.49743e-11,2.18823e-11
5,2,1,6.3175e-11,-2.18266e-11
5,3,1,5.93038e-11,2.18021e-11
5,4,1,5.35995e-11,-2.17662e-11
5,5,1,4.62692e-11,2.17337e-11
5,6,1,3.75317e-11,-2.17094e-11
5,7,1,2.76536e-11,2.16907e-11
5,8,1,1.69355e-11,-2.16796e-11
5,9,1,5.70256e-12,2.16732e-11
5,10,1,-5.70358e-12,-2.1674e-11
5,11,1,-1.69366e-11,2.16801e-11
5,12,1,-2.76549e-11,-2.16935e-11
5,13,1,-3.75334e-11,2.17121e-11
5,14,1,-4.62709e-11,-2.17371e-11
5,15,1,-5.3603e-11,2.17663e-11
5,16,1,-5.93113e-11,-2.18054e-11
5,17,1,-6.32314e-11,2.18568e-11
5,18,1,-6.53717e-11,-2.19578e-11
5,19,1,-0.0216312,0
6,0,1,0,0
6,1,1,-6.53254e-11,1.78028e-11
6,2,1,-6.3161e-11,-1.77224e-11
