x,y,rho,ux,uy
0,0,1,1.53972e-05,-6.93889e-18
0,1,1,1.54311e-05,3.67767e-08
0,2,1,1.55293e-05,6.99529e-08
0,3,1,1.56823e-05,9.62819e-08
0,4,1,1.58752e-05,1.13185e-07
0,5,1,1.60889e-05,1.1901e-07
0,6,1,1.63027e-05,1.13184e-07
0,7,1,1.64955e-05,9.62796e-08
0,8,1,1.66486e-05,6.99505e-08
0,9,1,1.67468e-05,3.67753e-08
0,10,1,1.67807e-05,-1.49186e-16
0,11,1,1.67468e-05,-3.67753e-08
0,12,1,1.66486e-05,-6.99505e-08
0,13,1,1.64955e-05,-9.62796e-08
0,14,1,1.63027e-05,-1.13184e-07
0,15,1,1.60889e-05,-1.1901e-07
0,16,1,1.58752e-05,-1.13185e-07
0,17,1,1.56823e-05,-9.62819e-08
0,18,1,1.55293e-05,-6.99529e-08
0,19,1,1.54311e-05,-3.67767e-08
1,0,0.999994,1.46436e-05,1.38779e-16
1,1,0.999994,1.46758e-05,1.0283e-07
1,2,0.999994,1.47693e-05,1.95595e-07
1,3,0.999994,1.49148e-05,2.69215e-07
1,4,0.999994,1.50982e-05,3.16481e-07
1,5,0.999994,1.53015e-05,3.32769e-07
1,6,0.999994,1.55048e-05,3.16482e-07
1,7,0.999994,1.56882e-05,2.69217e-07
1,8,0.999994,1.58338e-05,1.95598e-07
1,9,0.999994,1.59272e-05,1.02832e-07
1,10,0.999994,1.59594e-05,-1.11023e-16
1,11,0.999994,1.59272e-05,-1.02832e-07
1,12,0.999994,1.58338e-05,-1.95598e-07
1,13,0.999994,1.56882e-05,-2.69217e-07
1,14,0.999994,1.55048e-05,-3.16482e-07
1,15,0.999994,1.53015e-05,-3.32769e-07
1,16,0.999994,1.50982e-05,-3.16481e-07
1,17,0.999994,1.49148e-05,-2.69215e-07
1,18,0.999994,1.47693e-05,-1.95595e-07
1,19,0.999994,1.46758e-05,-1.0283e-07
2,0,0.999988,1.24567e-05,1.45718e-16
2,1,0.999988,1.24841e-05,1.62418e-07
2,2,0.999988,1.25635e-05,3.08938e-07
2,3,0.999988,1.26873e-05,4.25219e-07
2,4,0.999989,1.28434e-05,4.99877e-07
2,5,0.999989,1.30163e-05,5.25605e-07
2,6,0.999989,1.31892e-05,4.99882e-07
2,7,0.999989,1.33452e-05,4.25228e-07
2,8,0.999989,1.3469e-05,3.08947e-07
2,9,0.999989,1.35485e-05,1.62424e-07
2,10,0.999989,1.35759e-05,-6.93897e-17
2,11,0.999989,1.35485e-05,-1.62424e-07
2,12,0.999989,1.3469e-05,-3.08947e-07
2,13,0.999989,1.33452e-05,-4.25228e-07
2,14,0.999989,1.31892e-05,-4.99882e-07
2,15,0.999989,1.30163e-05,-5.25605e-07
2,16,0.999989,1.28434e-05,-4.99877e-07
2,17,0.999988,1.26873e-05,-4.25219e-07
2,18,0.999988,1.25635e-05,-3.08938e-07
2,19,0.999988,1.24841e-05,-1.62418e-07
3,0,0.999984,9.05031e-06,1.17963e-16
3,1,0.999984,9.07021e-06,2.09707e-07
3,2,0.999984,9.12796e-06,3.98888e-07
3,3,0.999984,9.21791e-06,5.49026e-07
3,4,0.999984,9.33126e-06,6.45421e-07
3,5,0.999984,9.4569e-06,6.78642e-07
3,6,0.999985,9.58255e-06,6.4543e-07
3,7,0.999985,9.69589e-06,5.4904e-07
3,8,0.999985,9.78585e-06,3.98902e-07
3,9,0.999985,9.8436e-06,2.09716e-07
3,10,0.999985,9.8635e-06,-1.3878e-17
3,11,0.999985,9.8436e-06,-2.09716e-07
3,12,0.999985,9.78585e-06,-3.98902e-07
3,13,0.999985,9.69589e-06,-5.4904e-07
3,14,0.999985,9.58255e-06,-6.4543e-07
3,15,0.999984,9.4569e-06,-6.78642e-07
3,16,0.999984,9.33126e-06,-6.45421e-07
3,17,0.999984,9.21791e-06,-5.49026e-07
3,18,0.999984,9.12796e-06,-3.98888e-07
3,19,0.999984,9.07021e-06,-2.09707e-07
4,0,0.999981,4.75804e-06,1.66537e-16
4,1,0.999981,4.7685e-06,2.40069e-07
4,2,0.999981,4.79886e-06,4.56639e-07
4,3,0.999981,4.84615e-06,6.28514e-07
4,4,0.999981,4.90574e-06,7.38867e-07
4,5,0.999982,4.9718e-06,7.76897e-07
4,6,0.999982,5.03785e-06,7.38878e-07
4,7,0.999982,5.09744e-06,6.28532e-07
4,8,0.999982,5.14474e-06,4.56657e-07
4,9,0.999983,5.1751e-06,2.4008e-07
4,10,0.999983,5.18556e-06,-2.42866e-17
4,11,0.999983,5.1751e-06,-2.4008e-07
4,12,0.999982,5.14474e-06,-4.56657e-07
4,13,0.999982,5.09744e-06,-6.28532e-07
4,14,0.999982,5.03785e-06,-7.38878e-07
4,15,0.999982,4.9718e-06,-7.76897e-07
4,16,0.999981,4.90574e-06,-7.38867e-07
4,17,0.999981,4.84615e-06,-6.28514e-07
4,18,0.999981,4.79886e-06,-4.56639e-07
4,19,0.999981,4.7685e-06,-2.40069e-07
5,0,0.99998,-7.28598e-17,1.83884e-16
5,1,0.99998,-9.02074e-17,2.50531e-07
5,2,0.99998,-1.66537e-16,4.76539e-07
5,3,0.99998,-9.71464e-17,6.55904e-07
5,4,0.999981,-2.08171e-16,7.71066e-07
5,5,0.999981,-1.28372e-16,8.10754e-07
5,6,0.999981,-3.46951e-17,7.71078e-07
5,7,0.999981,-6.24512e-17,6.55923e-07
5,8,0.999982,-2.08171e-17,4.76558e-07
5,9,0.999982,-1.17963e-16,2.50543e-07
5,10,0.999982,-1.21433e-16,1.3878e-17
5,11,0.999982,-1.00616e-16,-2.50543e-07
5,12,0.999982,-7.63292e-17,-4.76558e-07
5,13,0.999981,-2.42866e-17,-6.55923e-07
5,14,0.999981,-7.28598e-17,-7.71078e-07
5,15,0.999981,-2.08171e-17,-8.10754e-07
5,16,0.999981,-2.42866e-17,-7.71066e-07
5,17,0.99998,-4.85732e-17,-6.55904e-07
5,18,0.99998,-1.11025e-16,-4.76539e-07
5,19,0.99998,-9.71465e-17,-2.50531e-07
6,0,0.999981,-4.75804e-06,1.76945e-16
6,1,0.999981,-4.7685e-06,2.40069e-07
6,2,0.999981,-4.79886e-06,4.56639e-07
6,3,0.999981,-4.84615e-06,6.28514e-07
6,4,0.999981,-4.90574e-06,7.38867e-07
6,5,0.999982,-4.9718e-06,7.76897e-07
6,6,0.999982,-5.03785e-06,7.38878e-07
6,7,0.999982,-5.09744e-06,6.28532e-07
6,8,0.999982,-5.14474e-06,4.56657e-07
6,9,0.999983,-5.1751e-06,2.4008e-07
6,10,0.999983,-5.18556e-06,-6.93901e-18
6,11,0.999983,-5.1751e-06,-2.4008e-07
6,12,0.999982,-5.14474e-06,-4.56657e-07
6,13,0.999982,-5.09744e-06,-6.28532e-07
6,14,0.999982,-5.03785e-06,-7.38878e-07
6,15,0.999982,-4.9718e-06,-7.76897e-07
6,16,0.999981,-4.90574e-06,-7.38867e-07
6,17,0.999981,-4.84615e-06,-6.28514e-07
6,18,0.999981,-4.79886e-06,-4.56639e-07
6,19,0.999981,-4.7685e-06,-2.40069e-07
7,0,0.999984,-9.05031e-06,1.21433e-16
7,1,0.999984,-9.07021e-06,2.09707e-07
7,2,0.999984,-9.12796e-06,3.98888e-07
7,3,0.999984,-9.21791e-06,5.49026e-07
7,4,0.999984,-9.33126e-06,6.45421e-07
7,5,0.999984,-9.4569e-06,6.78642e-07
7,6,0.999985,-9.58255e-06,6.4543e-07
7,7,0.999985,-9.69589e-06,5.4904e-07
7,8,0.999985,-9.78585e-06,3.98902e-07
7,9,0.999985,-9.8436e-06,2.09716e-07
7,10,0.999985,-9.8635e-06,7.97985e-17
7,11,0.999985,-9.8436e-06,-2.09716e-07
7,12,0.999985,-9.78585e-06,-3.98902e-07
7,13,0.999985,-9.69589e-06,-5.4904e-07
7,14,0.999985,-9.58255e-06,-6.4543e-07
7,15,0.999984,-9.4569e-06,-6.78642e-07
7,16,0.999984,-9.33126e-06,-6.45421e-07
7,17,0.999984,-9.21791e-06,-5.49026e-07
7,18,0.999984,-9.12796e-06,-3.98888e-07
7,19,0.999984,-9.07021e-06,-2.09707e-07
8,0,0.999988,-1.24567e-05,1.59596e-16
8,1,0.999988,-1.24841e-05,1.62418e-07
8,2,0.999988,-1.25635e-05,3.08938e-07
8,3,0.999988,-1.26873e-05,4.25219e-07
8,4,0.999989,-1.28434e-05,4.99877e-07
8,5,0.999989,-1.30163e-05,5.25605e-07
8,6,0.999989,-1.31892e-05,4.99882e-07
8,7,0.999989,-1.33452e-05,4.25228e-07
8,8,0.999989,-1.3469e-05,3.08947e-07
8,9,0.999989,-1.35485e-05,1.62424e-07
8,10,0.999989,-1.35759e-05,5.89812e-17
8,11,0.999989,-1.35485e-05,-1.62424e-07
8,12,0.999989,-1.3469e-05,-3.08947e-07
8,13,0.999989,-1.33452e-05,-4.25228e-07
8,14,0.999989,-1.31892e-05,-4.99882e-07
8,15,0.999989,-1.30163e-05,-5.25605e-07
8,16,0.999989,-1.28434e-05,-4.99877e-07
8,17,0.999988,-1.26873e-05,-4.25219e-07
8,18,0.999988,-1.25635e-05,-3.08938e-07
8,19,0.999988,-1.24841e-05,-1.62418e-07
9,0,0.999994,-1.46436e-05,-6.93894e-18
9,1,0.999994,-1.46758e-05,1.0283e-07
9,2,0.999994,-1.47693e-05,1.95595e-07
9,3,0.999994,-1.49148e-05,2.69215e-07
9,4,0.999994,-1.50982e-05,3.16481e-07
9,5,0.999994,-1.53015e-05,3.32769e-07
9,6,0.999994,-1.55048e-05,3.16482e-07
9,7,0.999994,-1.56882e-05,2.69217e-07
9,8,0.999994,-1.58338e-05,1.95598e-07
9,9,0.999994,-1.59272e-05,1.02832e-07
9,10,0.999994,-1.59594e-05,7.97977e-17
9,11,0.999994,-1.59272e-05,-1.02832e-07
9,12,0.999994,-1.58338e-05,-1.95598e-07
9,13,0.999994,-1.56882e-05,-2.69217e-07
9,14,0.999994,-1.55048e-05,-3.16482e-07
9,15,0.999994,-1.53015e-05,-3.32769e-07
9,16,0.999994,-1.50982e-05,-3.16481e-07
9,17,0.999994,-1.49148e-05,-2.69215e-07
9,18,0.999994,-1.47693e-05,-1.95595e-07
9,19,0.999994,-1.46758e-05,-1.0283e-07
10,0,1,-1.53972e-05,3.81639e-17
10,1,1,-1.54311e-05,3.67767e-08
10,2,1,-1.55293e-05,6.99529e-08
10,3,1,-1.56823e-05,9.62819e-08
10,4,1,-1.58752e-05,1.13185e-07
10,5,1,-1.60889e-05,1.1901e-07
10,6,1,-1.63027e-05,1.13184e-07
10,7,1,-1.64955e-05,9.62796e-08
10,8,1,-1.66486e-05,6.99505e-08
10,9,1,-1.67468e-05,3.67753e-08
10,10,1,-1.67807e-05,-3.81639e-17
10,11,1,-1.67468e-05,-3.67753e-08
10,12,1,-1.66486e-05,-6.99505e-08
10,13,1,-1.64955e-05,-9.62796e-08
10,14,1,-1.63027e-05,-1.13184e-07
10,15,1,-1.60889e-05,-1.1901e-07
10,16,1,-1.58752e-05,-1.13185e-07
10,17,1,-1.56823e-05,-9.62819e-08
10,18,1,-1.55293e-05,-6.99529e-08
10,19,1,-1.54311e-05,-3.67767e-08
11,0,1.00001,-1.46436e-05,-2.4286e-17
11,1,1.00001,-1.46758e-05,-2.92772e-08
11,2,1.00001,-1.47692e-05,-5.56894e-08
11,3,1.00001,-1.49147e-05,-7.66506e-08
11,4,1.00001,-1.50981e-05,-9.01102e-08
11,5,1.00001,-1.53014e-05,-9.47489e-08
11,6,1.00001,-1.55047e-05,-9.01138e-08
11,7,1.00001,-1.56881e-05,-7.66564e-08
11,8,1.00001,-1.58337e-05,-5.56952e-08
11,9,1.00001,-1.59271e-05,-2.92808e-08
11,10,1.00001,-1.59593e-05,-4.16331e-17
11,11,1.00001,-1.59271e-05,2.92808e-08
