x,y,rho,ux,uy
0,0,1,0,0
0,1,1,0.0216312,0
0,2,1,0.041145,0
0,3,1,0.0566312,0
0,4,1,0.066574,0
0,5,1,0.07,0
0,6,1,0.066574,0
0,7,1,0.0566312,0
0,8,1,0.041145,0
0,9,1,0.0216312,0
0,10,1,8.57253e-18,0
0,11,1,-0.0216312,0
0,12,1,-0.041145,0
0,13,1,-0.0566312,0
0,14,1,-0.066574,0
0,15,1,-0.07,0
0,16,1,-0.066574,0
0,17,1,-0.0566312,0
0,18,1,-0.041145,0
0,19,1,-0.0216312,0
1,0,1,0,0
1,1,1,2.07511e-09,9.73967e-10
1,2,1,2.01169e-09,-9.77224e-10
1,3,1,1.88506e-09,9.6152e-10
1,4,1,1.70541e-09,-9.78442e-10
1,5,1,1.47099e-09,9.52135e-10
1,6,1,1.194e-09,-9.801e-10
1,7,1,8.79178e-10,9.46012e-10
1,8,1,5.38759e-10,-9.81289e-10
1,9,1,1.81283e-10,9.43293e-10
1,10,1,-1.81436e-10,-9.81491e-10
1,11,1,-5.38502e-10,9.44101e-10
1,12,1,-8.7977e-10,-9.80596e-10
1,13,1,-1.19335e-09,9.48346e-10
1,14,1,-1.47211e-09,-9.78799e-10
1,15,1,-1.70444e-09,9.55661e-10
1,16,1,-1.88702e-09,-9.76616e-10
1,17,1,-2.0105e-09,9.65835e-10
1,18,1,-2.07609e-09,-9.7606e-10
1,19,1,-0.0216312,0
2,0,1,0,0
2,1,1,-2.07086e-09,9.45988e-10
2,2,1,-2.0045e-09,-9.42766e-10
2,3,1,-1.87906e-09,9.38527e-10
2,4,1,-1.69892e-09,-9.39506e-10
2,5,1,-1.46608e-09,9.34402e-10
2,6,1,-1.18947e-09,-9.37557e-10
2,7,1,-8.76223e-10,9.3176e-10
2,8,1,-5.36723e-10,-9.36467e-10
2,9,1,-1.80686e-10,9.30581e-10
2,10,1,1.80754e-10,-9.3621e-10
2,11,1,5.36661e-10,9.30901e-10
2,12,1,8.76448e-10,-9.36759e-10
2,13,1,1.1893e-09,9.32698e-10
2,14,1,1.46651e-09,-9.38169e-10
2,15,1,1.6986e-09,9.35986e-10
2,16,1,1.8797e-09,-9.40446e-10
2,17,1,2.00311e-09,9.39815e-10
2,18,1,2.0655e-09,-9.43436e-10
2,19,1,-0.0216312,0
3,0,1,0,0
3,1,1,2.05939e-09,8.83878e-10
3,2,1,1.99951e-09,-8.82149e-10
3,3,1,1.87606e-09,8.81093e-10
3,4,1,1.6956e-09,-8.80159e-10
3,5,1,1.4637e-09,8.7833e-10
3,6,1,1.18722e-09,-8.77904e-10
3,7,1,8.74787e-10,8.76408e-10
3,8,1,5.35705e-10,-8.76651e-10
3,9,1,1.80384e-10,8.75576e-10
3,10,1,-1.80437e-10,-8.76383e-10
3,11,1,-5.35786e-10,8.75831e-10
3,12,1,-8.74832e-10,-8.77117e-10
3,13,1,-1.18736e-09,8.77184e-10
3,14,1,-1.46377e-09,-8.78821e-10
3,15,1,-1.6958e-09,8.79536e-10
3,16,1,-1.87631e-09,-8.81579e-10
3,17,1,-2.00043e-09,8.83535e-10
3,18,1,-2.06649e-09,-8.88055e-10
3,19,1,-0.0216312,0
4,0,1,0,0
4,1,1,-2.064e-09,8.01922e-10
4,2,1,-1.9971e-09,-7.98328e-10
4,3,1,-1.87317e-09,7.96368e-10
4,4,1,-1.69269e-09,-7.95018e-10
4,5,1,-1.46124e-09,7.93933e-10
4,6,1,-1.18522e-09,-7.93152e-10
4,7,1,-8.73321e-10,7.92405e-10
4,8,1,-5.34813e-10,-7.9204e-10
4,9,1,-1.80098e-10,7.91725e-10
4,10,1,1.80108e-10,-7.91822e-10
4,11,1,5.34853e-10,7.91966e-10
4,12,1,8.73315e-10,-7.92513e-10
4,13,1,1.18531e-09,7.93132e-10
4,14,1,1.46122e-09,-7.94154e-10
4,15,1,1.69281e-09,7.95324e-10
4,16,1,1.87285e-09,-7.96743e-10
4,17,1,1.99542e-09,7.97663e-10
4,18,1,2.05329e-09,-7.99851e-10
4,19,1,-0.0216312,0
5,0,1,0,0
5,1,1,2.04901e-09,6.90069e-10
5,2,1,1.99226e-09,-6.88318e-10
5,3,1,1.87017e-09,6.87537e-10
5,4,1,1.69029e-09,-6.86415e-10
5,5,1,1.45912e-09,6.85385e-10
5,6,1,1.18357e-09,-6.84618e-10
5,7,1,8.7206e-10,6.84032e-10
5,8,1,5.34057e-10,-6.83679e-10
5,9,1,1.7982e-10,6.83475e-10
5,10,1,-1.7988e-10,-6.83506e-10
5,11,1,-5.3412e-10,6.83693e-10
5,12,1,-8.7213e-10,-6.84118e-10
5,13,1,-1.18365e-09,6.84702e-10
5,14,1,-1.4592e-09,-6.85494e-10
5,15,1,-1.69042e-09,6.86412e-10
5,16,1,-1.87043e-09,-6.87643e-10
5,17,1,-1.99405e-09,6.8927e-10
5,18,1,-2.06155e-09,-6.9245e-10
5,19,1,-0.0216312,0
6,0,1,0,0
6,1,1,-2.06009e-09,5.61419e-10
6,2,1,-1.99184e-09,-5.5889e-10
