x,y,rho,ux,uy
0,0,1,0,0
0,1,1,0.0216312,0
0,2,1,0.041145,0
0,3,1,0.0566312,0
0,4,1,0.066574,0
0,5,1,0.07,0
0,6,1,0.066574,0
0,7,1,0.0566312,0
0,8,1,0.041145,0
0,9,1,0.0216312,0
0,10,1,8.57253e-18,0
0,11,1,-0.0216312,0
0,12,1,-0.041145,0
0,13,1,-0.0566312,0
0,14,1,-0.066574,0
0,15,1,-0.07,0
0,16,1,-0.066574,0
0,17,1,-0.0566312,0
0,18,1,-0.041145,0
0,19,1,-0.0216312,0
1,0,1,0,0
1,1,1,4.21983e-08,1.98047e-08
1,2,1,4.09074e-08,-1.98776e-08
1,3,1,3.83317e-08,1.95507e-08
1,4,1,3.46782e-08,-1.98999e-08
1,5,1,2.99111e-08,1.93629e-08
1,6,1,2.42781e-08,-1.9931e-08
1,7,1,1.78758e-08,1.92405e-08
1,8,1,1.09528e-08,-1.99535e-08
1,9,1,3.68297e-09,1.91866e-08
1,10,1,-3.69358e-09,-1.99564e-08
1,11,1,-1.09552e-08,1.9204e-08
1,12,1,-1.78955e-08,-1.99374e-08
1,13,1,-2.42728e-08,1.9291e-08
1,14,1,-2.9942e-08,-1.99002e-08
1,15,1,-3.4667e-08,1.94406e-08
1,16,1,-3.83803e-08,-1.98548e-08
1,17,1,-4.08912e-08,1.96479e-08
1,18,1,-4.22236e-08,-1.98465e-08
1,19,1,-0.0216312,0
2,0,1,0,0
2,1,1,-4.21183e-08,1.92348e-08
2,2,1,-4.07747e-08,-1.91799e-08
2,3,1,-3.82263e-08,1.90797e-08
2,4,1,-3.45633e-08,-1.91104e-08
2,5,1,-2.98276e-08,1.90016e-08
2,6,1,-2.42019e-08,-1.9065e-08
2,7,1,-1.78312e-08,1.89527e-08
2,8,1,-1.09268e-08,-1.90389e-08
2,9,1,-3.6862e-09,1.89319e-08
2,10,1,3.66415e-09,-1.9031e-08
2,11,1,1.09019e-08,1.89406e-08
2,12,1,1.78117e-08,-1.90404e-08
2,13,1,2.41736e-08,1.89788e-08
2,14,1,2.98105e-08,-1.90674e-08
2,15,1,3.45298e-08,1.90474e-08
2,16,1,3.8213e-08,-1.91125e-08
2,17,1,4.07251e-08,1.91237e-08
2,18,1,4.20002e-08,-1.91816e-08
2,19,1,-0.0216312,0
3,0,1,0,0
3,1,1,4.18762e-08,1.7972e-08
3,2,1,4.06483e-08,-1.79468e-08
3,3,1,3.81318e-08,1.79117e-08
3,4,1,3.44604e-08,-1.79036e-08
3,5,1,2.97449e-08,1.78612e-08
3,6,1,2.41232e-08,-1.78517e-08
3,7,1,1.777e-08,1.78274e-08
3,8,1,1.08746e-08,-1.78219e-08
3,9,1,3.64865e-09,1.7814e-08
3,10,1,-3.68927e-09,-1.78135e-08
3,11,1,-1.09161e-08,1.78217e-08
3,12,1,-1.78116e-08,-1.78264e-08
3,13,1,-2.41681e-08,1.7851e-08
3,14,1,-2.97904e-08,-1.78593e-08
3,15,1,-3.45097e-08,1.79004e-08
3,16,1,-3.81792e-08,-1.79147e-08
3,17,1,-4.06979e-08,1.79791e-08
3,18,1,-4.2031e-08,-1.80556e-08
3,19,1,-0.0216312,0
4,0,1,0,0
4,1,1,-4.19807e-08,1.63058e-08
4,2,1,-4.06336e-08,-1.6241e-08
4,3,1,-3.81221e-08,1.61899e-08
4,4,1,-3.44546e-08,-1.61713e-08
4,5,1,-2.97471e-08,1.61453e-08
4,6,1,-2.41325e-08,-1.6128e-08
4,7,1,-1.77884e-08,1.6119e-08
4,8,1,-1.09038e-08,-1.61015e-08
4,9,1,-3.68985e-09,1.61084e-08
4,10,1,3.63551e-09,-1.60944e-08
4,11,1,1.08496e-08,1.61154e-08
4,12,1,1.77322e-08,-1.61067e-08
4,13,1,2.40761e-08,1.61406e-08
4,14,1,2.96857e-08,-1.61386e-08
4,15,1,3.43949e-08,1.61865e-08
4,16,1,3.80588e-08,-1.61909e-08
4,17,1,4.05601e-08,1.62314e-08
4,18,1,4.17507e-08,-1.62624e-08
4,19,1,-0.0216312,0
5,0,1,0,0
5,1,1,4.16629e-08,1.40316e-08
5,2,1,4.04922e-08,-1.40025e-08
5,3,1,3.79982e-08,1.39781e-08
5,4,1,3.43362e-08,-1.39615e-08
5,5,1,2.96355e-08,1.39386e-08
5,6,1,2.40336e-08,-1.39204e-08
5,7,1,1.76998e-08,1.39151e-08
5,8,1,1.08267e-08,-1.3898e-08
5,9,1,3.62309e-09,1.39065e-08
5,10,1,-3.692e-09,-1.38923e-08
5,11,1,-1.08963e-08,1.39126e-08
5,12,1,-1.7771e-08,-1.39034e-08
5,13,1,-2.41076e-08,1.39342e-08
5,14,1,-2.97129e-08,-1.39304e-08
5,15,1,-3.44157e-08,1.39699e-08
5,16,1,-3.8073e-08,-1.3974e-08
5,17,1,-4.05761e-08,1.40257e-08
5,18,1,-4.19321e-08,-1.40787e-08
5,19,1,-0.0216312,0
6,0,1,0,0
6,1,1,-4.19033e-08,1.14158e-08
6,2,1,-4.05344e-08,-1.13691e-08
