x,y,rho,ux,uy
0,0,1,0,0
0,1,1,0.0216312,0
0,2,1,0.041145,0
0,3,1,0.0566312,0
0,4,1,0.066574,0
0,5,1,0.07,0
0,6,1,0.066574,0
0,7,1,0.0566312,0
0,8,1,0.041145,0
0,9,1,0.0216312,0
0,10,1,8.57253e-18,0
0,11,1,-0.0216312,0
0,12,1,-0.041145,0
0,13,1,-0.0566312,0
0,14,1,-0.066574,0
0,15,1,-0.07,0
0,16,1,-0.066574,0
0,17,1,-0.0566312,0
0,18,1,-0.041145,0
0,19,1,-0.0216312,0
1,0,1,0,0
1,1,1,9.6241e-11,4.51716e-11
1,2,1,9.32999e-11,-4.53226e-11
1,3,1,8.74266e-11,4.45942e-11
1,4,1,7.90947e-11,-4.53791e-11
1,5,1,6.82226e-11,4.4159e-11
1,6,1,5.53761e-11,-4.5456e-11
1,7,1,4.07752e-11,4.38749e-11
1,8,1,2.4987e-11,-4.55112e-11
1,9,1,8.40778e-12,4.37489e-11
1,10,1,-8.41475e-12,-4.55205e-11
1,11,1,-2.49751e-11,4.37863e-11
1,12,1,-4.08026e-11,-4.5479e-11
1,13,1,-5.53461e-11,4.39832e-11
1,14,1,-6.82747e-11,-4.53957e-11
1,15,1,-7.90497e-11,4.43224e-11
1,16,1,-8.75178e-11,-4.52944e-11
1,17,1,-9.32445e-11,4.47943e-11
1,18,1,-9.62867e-11,-4.52687e-11
1,19,1,-0.0216312,0
2,0,1,0,0
2,1,1,-9.60436e-11,4.38739e-11
2,2,1,-9.29661e-11,-4.37245e-11
2,3,1,-8.71482e-11,4.35279e-11
2,4,1,-7.87936e-11,-4.35733e-11
2,5,1,-6.79945e-11,4.33365e-11
2,6,1,-5.5166e-11,-4.34829e-11
2,7,1,-4.06379e-11,4.32139e-11
2,8,1,-2.48922e-11,-4.34324e-11
2,9,1,-8.37963e-12,4.31593e-11
2,10,1,8.38346e-12,-4.34205e-11
2,11,1,2.489e-11,4.3174e-11
2,12,1,4.06489e-11,-4.3446e-11
2,13,1,5.51585e-11,4.32574e-11
2,14,1,6.80153e-11,-4.35113e-11
2,15,1,7.87792e-11,4.34099e-11
2,16,1,8.71786e-11,-4.3617e-11
2,17,1,9.29019e-11,4.35875e-11
2,18,1,9.57956e-11,-4.37556e-11
2,19,1,-0.0216312,0
3,0,1,0,0
3,1,1,9.55123e-11,4.09933e-11
3,2,1,9.27354e-11,-4.09131e-11
3,3,1,8.70098e-11,4.08642e-11
3,4,1,7.86405e-11,-4.08209e-11
3,5,1,6.78852e-11,4.07359e-11
3,6,1,5.50625e-11,-4.07162e-11
3,7,1,4.0572e-11,4.06468e-11
3,8,1,2.48457e-11,-4.06581e-11
3,9,1,8.36634e-12,4.06082e-11
3,10,1,-8.36808e-12,-4.06458e-11
3,11,1,-2.48488e-11,4.062e-11
3,12,1,-4.05733e-11,-4.06798e-11
3,13,1,-5.50679e-11,4.06827e-11
3,14,1,-6.78876e-11,-4.07589e-11
3,15,1,-7.86488e-11,4.07918e-11
3,16,1,-8.70204e-11,-4.08868e-11
3,17,1,-9.27772e-11,4.09772e-11
3,18,1,-9.58413e-11,-4.1187e-11
3,19,1,-0.0216312,0
4,0,1,0,0
4,1,1,-9.57256e-11,3.71923e-11
4,2,1,-9.26224e-11,-3.70255e-11
4,3,1,-8.68744e-11,3.69347e-11
4,4,1,-7.85042e-11,-3.68721e-11
4,5,1,-6.77699e-11,3.68217e-11
4,6,1,-5.49685e-11,-3.67856e-11
4,7,1,-4.05029e-11,3.67508e-11
4,8,1,-2.48034e-11,-3.6734e-11
4,9,1,-8.3522e-12,3.67193e-11
4,10,1,8.35376e-12,-3.67239e-11
4,11,1,2.48065e-11,3.67304e-11
4,12,1,4.0504e-11,-3.67559e-11
4,13,1,5.4974e-11,3.67845e-11
4,14,1,6.77701e-11,-3.68321e-11
4,15,1,7.85111e-11,3.68862e-11
4,16,1,8.68611e-11,-3.69521e-11
4,17,1,9.2546e-11,3.69946e-11
4,18,1,9.52295e-11,-3.70963e-11
4,19,1,-0.0216312,0
5,0,1,0,0
5,1,1,9.50308e-11,3.20047e-11
5,2,1,9.23991e-11,-3.19234e-11
5,3,1,8.6737e-11,3.18872e-11
5,4,1,7.83941e-11,-3.18352e-11
5,5,1,6.76727e-11,3.17873e-11
5,6,1,5.48934e-11,-3.17519e-11
5,7,1,4.04457e-11,3.17246e-11
5,8,1,2.47696e-11,-3.17084e-11
5,9,1,8.34046e-12,3.16987e-11
5,10,1,-8.34204e-12,-3.17003e-11
5,11,1,-2.47712e-11,3.17089e-11
5,12,1,-4.04477e-11,-3.17287e-11
5,13,1,-5.48958e-11,3.17556e-11
5,14,1,-6.76751e-11,-3.17925e-11
5,15,1,-7.8399e-11,3.1835e-11
5,16,1,-8.67478e-11,-3.18922e-11
5,17,1,-9.24812e-11,3.19674e-11
5,18,1,-9.56118e-11,-3.21151e-11
5,19,1,-0.0216312,0
6,0,1,0,0
6,1,1,-9.55441e-11,2.6038e-11
6,2,1,-9.23785e-11,-2.59208e-11
